CHILD_ID,CHILD_NMPY,CHILD_NMCH,CHILD_NMFT,BEG_YR,END_YR,PRT_NMPY,PRT_NMCH,PRT_ID
83144,Rubei Xian,汝北县,汝北縣,601,605,Shu Zhou,舒州,110051
83144,Rubei Xian,汝北县,汝北縣,606,606,Cai Zhou,蔡州,110110
83145,Pingyu Xian,平舆县,平輿縣,606,606,Cai Zhou,蔡州,110110
83145,Pingyu Xian,平舆县,平輿縣,607,616,Cai Zhou,蔡州,110110
83145,Pingyu Xian,平舆县,平輿縣,624,626,Yu Zhou,豫州,110965
83145,Pingyu Xian,平舆县,平輿縣,617,623,Yu Zhou,舆州,116135
83146,Zhenyang Xian,真阳县,真陽縣,606,606,Cai Zhou,蔡州,110110
83146,Zhenyang Xian,真阳县,真陽縣,607,620,Runan Jun,汝南郡,110339
83146,Zhenyang Xian,真阳县,真陽縣,621,626,Xi Zhou,息州,110564
83146,Zhenyang Xian,真阳县,真陽縣,627,689,Xi Zhou,息州,110564
83147,Xincai Xian,新蔡县,新蔡縣,606,606,Cai Zhou,蔡州,110110
83147,Xincai Xian,新蔡县,新蔡縣,607,620,Runan Jun,汝南郡,110339
83147,Xincai Xian,新蔡县,新蔡縣,621,626,Shu Zhou,舒州,110890
83147,Xincai Xian,新蔡县,新蔡縣,627,741,Yu Zhou,豫州,110965
83147,Xincai Xian,新蔡县,新蔡縣,742,761,Yu Zhou,豫州,110965
83147,Xincai Xian,新蔡县,新蔡縣,1208,1262,Xi Zhou,息州,115973
83148,Wufang Xian,吴房县,吳房縣,606,606,Wufang Xian,汝南郡,83143
83148,Wufang Xian,吴房县,吳房縣,607,620,Runan Jun,汝南郡,110339
83148,Wufang Xian,吴房县,吳房縣,621,627,Yu Zhou,豫州,110965
83149,Huaiyuan Xian,淮源县,淮源縣,606,606,Yi Zhou,义州,110111
83149,Huaiyuan Xian,淮源县,淮源縣,607,620,Yiyang Jun,义阳郡,110343
83149,Huaiyuan Xian,淮源县,淮源縣,621,621,Yiyang Jun,义阳郡,110343
83150,Shangcai Xian,上蔡县,上蔡縣,1293,1368,Runing Fu,汝宁府,210820
83151,Huaichuan Xian,淮川县,淮川縣,621,626,Xi Zhou,息州,110564
83151,Huaichuan Xian,淮川县,淮川縣,627,627,Xi Zhou,息州,110564
83152,Anyang Xian,安阳县,安陽縣,621,624,Yu Zhou,豫州,110965
83153,Wufang Xian,吴房县,吳房縣,634,741,Yu Zhou,豫州,110965
83153,Wufang Xian,吴房县,吳房縣,742,761,Yu Zhou,豫州,110965
83154,Huaiyang Xian,淮阳县,淮陽縣,689,705,Yu Zhou,豫州,110965
83155,Pingyu Xian,平舆县,平輿縣,1293,1293,Runing Fu,汝宁府,210820
83156,Xiping Xian,西平县,西平縣,1293,1911,Runing Fu,汝宁府,210820
83157,Zhenyang Xian,真阳县,真陽縣,705,741,Yu Zhou,豫州,110965
83157,Zhenyang Xian,真阳县,真陽縣,742,761,Yu Zhou,豫州,110965
83157,Zhenyang Xian,真阳县,真陽縣,1208,1262,Xi Zhou,息州,115973
83158,Pingchun Xian,平春县,平春縣,79,223,Jiangxia Jun,江夏郡,34525
83158,Pingchun Xian,平春县,平春縣,79,250,Jiangxia Jun,江夏郡,34525
83158,Pingchun Xian,平春县,平春縣,208,279,Jiangxia Jun,江夏郡,34525
83158,Pingchun Xian,平春县,平春縣,251,279,Jiangxia Jun,江夏郡,34525
83158,Pingchun Xian,平春县,平春縣,224,279,Jiangxia Jun,江夏郡,34529
83158,Pingchun Xian,平春县,平春縣,79,207,Jiangxia Jun,江夏郡,112701
83158,Pingchun Xian,平春县,平春縣,280,384,Yiyang Jun,义阳郡,116082
83161,Xinyang Xian,信阳县,信陽縣,1293,1358,Runing Fu,汝宁府,210820
83162,Luoshan Xian,罗山县,羅山縣,985,1276,Xinyang Jun,信阳军,116009
83163,Ancheng Xian,安成县,安成縣,-206,23,Runan Jun,汝南郡,112591
83163,Ancheng Xian,安成县,安成縣,24,25,Runan Jun,汝南郡,112591
83164,Meng Xian,鄳县,鄳縣,504,583,Qi'an Jun,齐安郡,34249
83164,Meng Xian,鄳县,鄳縣,251,279,Jiangxia Jun,江夏郡,34525
83164,Meng Xian,鄳县,鄳縣,-206,223,Jiangxia Jun,江夏郡,34529
83164,Meng Xian,鄳县,鄳縣,-206,250,Jiangxia Jun,江夏郡,34529
83164,Meng Xian,鄳县,鄳縣,224,279,Jiangxia Jun,江夏郡,34529
83164,Meng Xian,鄳县,鄳縣,491,503,Beiyiyang Jun,北义阳郡,115059
83164,Meng Xian,鄳县,鄳縣,280,490,Yiyang Jun,义阳郡,116082
83165,Chengyang Xian,成阳县,成陽縣,-206,23,Runan Jun,汝南郡,115751
83166,Yangan Xian,阳安县,陽安縣,-206,534,Runan Jun,汝南郡,115751
83167,Xiping Xian,西平县,西平縣,606,606,Cai Zhou,蔡州,110110
83167,Xiping Xian,西平县,西平縣,607,620,Runan Jun,汝南郡,110339
83167,Xiping Xian,西平县,西平縣,621,626,Dao Zhou,道州,110556
83167,Xiping Xian,西平县,西平縣,627,627,Dao Zhou,道州,110556
83167,Xiping Xian,西平县,西平縣,582,603,Yu Zhou,豫州,112987
83167,Xiping Xian,西平县,西平縣,604,605,Qin Zhou,溱州,115723
83167,Xiping Xian,西平县,西平縣,-206,581,Runan Jun,汝南郡,115751
83168,Shenyang Xian,慎阳县,慎陽縣,-206,385,Runan Jun,汝南郡,115751
83169,Anyang Xian,安阳县,安陽縣,-206,279,Runan Jun,汝南郡,115751
83170,Langling Xian,朗陵县,朗陵縣,-206,470,Runan Jun,汝南郡,115751
83171,Wufang Xian,吴房县,吳房縣,-206,459,Runan Jun,汝南郡,115751
83172,Pingyu Xian,平舆县,平輿縣,-206,550,Runan Jun,汝南郡,115751
83173,Xincai Xian,新蔡县,新蔡縣,479,490,Beixincai Jun,北新蔡郡,115058
83173,Xincai Xian,新蔡县,新蔡縣,-206,269,Runan Jun,汝南郡,115751
83173,Xincai Xian,新蔡县,新蔡縣,270,290,Ruyin Jun,汝阴郡,115754
83173,Xincai Xian,新蔡县,新蔡縣,336,368,Ruyin Jun,汝阴郡,115754
83173,Xincai Xian,新蔡县,新蔡縣,291,335,Xincai Jun,新蔡郡,115999
83173,Xincai Xian,新蔡县,新蔡縣,369,478,Xincai Jun,新蔡郡,115999
83173,Xincai Xian,新蔡县,新蔡縣,491,526,Xincai Jun,新蔡郡,115999
83174,Shangcai Xian,上蔡县,上蔡縣,-221,317,Runan Jun,汝南郡,115751
83175,Shangcai Xian,上蔡县,上蔡縣,-221,317,Runan Jun,汝南郡,115751
83176,Zhongwu Xian,钟武县,鐘武縣,-65,13,Jiangxia Jun,江夏郡,112607
83176,Zhongwu Xian,钟武县,鐘武縣,-65,13,Jiangxia Jun,江夏郡,112701
83176,Zhongwu Xian,钟武县,鐘武縣,14,79,Jiangxia Jun,江夏郡,112701
83177,Shoujie Xian,守节县,守節縣,620,620,Liang Zhou,梁州,110851
83178,Lushi Xian,卢氏县,盧氏縣,-113,0,Hongnong Jun,弘农郡,112132
83178,Lushi Xian,卢氏县,盧氏縣,1,13,Hongnong Jun,弘农郡,112132
83178,Lushi Xian,卢氏县,盧氏縣,-249,-207,Sanchuan Jun,三川郡,112139
83178,Lushi Xian,卢氏县,盧氏縣,-206,-206,Sanchuan Jun,三川郡,112139
83178,Lushi Xian,卢氏县,盧氏縣,-205,-115,Henan Jun,河南郡,112141
83178,Lushi Xian,卢氏县,盧氏縣,-205,-115,Henan Jun,河南郡,112142
83178,Lushi Xian,卢氏县,盧氏縣,-114,-114,Henan Jun,河南郡,112142
83180,Lushi Xian,卢氏县,盧氏縣,1369,1911,Zhangde Fu,彰德府,84001
83180,Lushi Xian,卢氏县,盧氏縣,1104,1127,Longde Fu,隆德府,94078
83180,Lushi Xian,卢氏县,盧氏縣,1101,1103,Longde Jun,隆德军,94090
83180,Lushi Xian,卢氏县,盧氏縣,742,757,Shangdang Jun,上党郡,94093
83180,Lushi Xian,卢氏县,盧氏縣,758,1100,Lu Zhou,潞州,210178
83180,Lushi Xian,卢氏县,盧氏縣,1128,1216,Lu Zhou,潞州,210179
83180,Lushi Xian,卢氏县,盧氏縣,1260,1265,Pingyang Lu,平阳路,210205
83180,Lushi Xian,卢氏县,盧氏縣,1261,1367,Zhending Lu,真定路,210351
83180,Lushi Xian,卢氏县,盧氏縣,1368,1368,Zhending Fu,真定府,210352
83180,Lushi Xian,卢氏县,盧氏縣,607,617,Shangdang Jun,上党郡,212431
83180,Lushi Xian,卢氏县,盧氏縣,618,642,Han Zhou,韩州,212507
83180,Lushi Xian,卢氏县,盧氏縣,643,741,Lu Zhou,潞州,212545
84001,Zhangde Fu,彰德府,彰德府,1368,1643,Henan Buzhengshisi,河南布政使司,112053
84001,Zhangde Fu,彰德府,彰德府,1644,1911,Henan Sheng,河南省,112094
84002,Huaiqing Fu,怀庆府,懷慶府,1368,1643,Henan Buzhengshisi,河南布政使司,112053
84002,Huaiqing Fu,怀庆府,懷慶府,1644,1911,Henan Sheng,河南省,112094
84003,Weihui Fu,卫辉府,衛輝府,1368,1643,Henan Buzhengshisi,河南布政使司,112053
84003,Weihui Fu,卫辉府,衛輝府,1644,1911,Henan Sheng,河南省,112094
84004,Henan Fu,河南府,河南府,1368,1643,Henan Buzhengshisi,河南布政使司,112053
84004,Henan Fu,河南府,河南府,1644,1911,Henan Sheng,河南省,112094
84005,Nanyang Fu,南阳府,南陽府,1279,1643,Henan Buzhengshisi,河南布政使司,112053
84005,Nanyang Fu,南阳府,南陽府,1644,1911,Henan Sheng,河南省,112094
84006,Chenzhou Fu,陈州府,陳州府,1734,1911,Henan Sheng,河南省,112094
84007,Runing Fu,汝宁府,汝寧府,1279,1643,Henan Buzhengshisi,河南布政使司,112053
84007,Runing Fu,汝宁府,汝寧府,1644,1911,Henan Sheng,河南省,112094
84008,Kaifeng Fu,开封府,開封府,1368,1643,Henan Buzhengshisi,河南布政使司,112053
84008,Kaifeng Fu,开封府,開封府,1644,1911,Henan Sheng,河南省,112094
84009,Guide Fu,归德府,歸德府,1545,1643,Henan Buzhengshisi,河南布政使司,112053
84009,Guide Fu,归德府,歸德府,1545,1911,Henan Sheng,河南省,112094
84010,Shan Zhou,陕州,陜州,1724,1911,Henan Sheng,河南省,112094
84011,Guang Zhou,光州,光州,1724,1911,Henan Sheng,河南省,112094
84012,Xu Zhou,许州,許州,1742,1911,Henan Sheng,河南省,112094
84013,Ru Zhou,汝州,汝州,1644,1911,Henan Sheng,河南省,112094
84016,Chenzhou Fu,陈州,陳州府,1724,1733,Henan Sheng,河南省,112094
84017,Xuzhou Fu,许州府,許州,1734,1741,Henan Sheng,河南省,112094
84018,Xu Zhou,许州,許州,1724,1733,Henan Sheng,河南省,112094
84019,Zheng Zhou,郑州,鄭州,1724,1734,Henan Sheng,河南省,112094
84020,Yu Zhou,禹州,禹州,1724,1734,Henan Sheng,河南省,112094
84021,Zhangde Fu,彰德路,彰德府,1279,1367,Henanjiangbei Xingsheng,河南江北行省,112022
84022,Huaiqing Fu,怀庆路,懷慶府,1279,1367,Henanjiangbei Xingsheng,河南江北行省,112022
84023,Weihui Fu,卫辉路,衛輝府,1279,1367,Henanjiangbei Xingsheng,河南江北行省,112022
84024,Henan Fu,河南路,河南府,1279,1367,Henanjiangbei Xingsheng,河南江北行省,112022
84025,Kaifeng Fu,汴梁路,開封府,1279,1367,Henanjiangbei Xingsheng,河南江北行省,112022
84026,Guide Fu,归德府,歸德府,1279,1368,Henanjiangbei Xingsheng,河南江北行省,112022
84027,Xinyang Zhou,信阳州,信陽州,1368,1371,Henan Xingsheng,河南行省,112037
85027,Danfu Xian,单父县,單父縣,1367,1367,Jining Fu,济宁府,86026
85027,Danfu Xian,单父县,單父縣,1279,1346,Jining Lu,济宁路,210578
85027,Danfu Xian,单父县,單父縣,1347,1366,Jining Lu,济宁路,210579
85028,Dan Xian,单县,單縣,1735,1911,Caozhou Fu,曹州府,86001
85028,Dan Xian,单县,單縣,1385,1734,Yanzhou Fu,兖州府,86005
85028,Dan Xian,单县,單縣,1369,1384,Jining Fu,济宁府,86026
85049,Chuqiu Xian,楚丘县,楚丘縣,1265,1367,Cao Zhou,曹州,210626
85057,Jiyin Xian,济阴县,濟陰縣,1265,1367,Cao Zhou,曹州,210626
85059,Dingtao Xian,定陶县,定陶縣,1265,1330,Cao Zhou,曹州,210626
85060,Dingtao Xian,定陶县,定陶縣,1368,1370,Jining Fu,济宁府,86026
85060,Dingtao Xian,定陶县,定陶縣,1331,1367,Cao Zhou,曹州,210626
85061,Dingtao Xian,定陶县,定陶縣,1371,1376,Jining Fu,济宁府,86026
85062,Dingtao Xian,定陶县,定陶縣,1735,1911,Caozhou Fu,曹州府,86001
85062,Dingtao Xian,定陶县,定陶縣,1385,1723,Yanzhou Fu,兖州府,86005
85062,Dingtao Xian,定陶县,定陶縣,1724,1734,Cao Zhou,曹州,86014
85062,Dingtao Xian,定陶县,定陶縣,1380,1384,Jining Fu,济宁府,86026
85066,Juancheng Xian,鄄城县,鄄城縣,1268,1368,Pu Zhou,濮州,210597
85079,Linhuang Xian,临黄县,臨黃縣,772,937,Chan Zhou,澶州,87826
85079,Linhuang Xian,临黄县,臨黃縣,938,987,Chan Zhou,澶州,210287
85087,Guancheng Xian,观城县,觀城縣,772,937,Chan Zhou,澶州,87826
85087,Guancheng Xian,观城县,觀城縣,938,1005,Chan Zhou,澶州,210287
85089,Guancheng Xian,观城县,觀城縣,1735,1911,Caozhou Fu,曹州府,86001
85089,Guancheng Xian,观城县,觀城縣,1106,1129,Kaide Fu,开德府,87831
85089,Guancheng Xian,观城县,觀城縣,1130,1143,Chan Zhou,澶州,87832
85089,Guancheng Xian,观城县,觀城縣,1144,1228,Kai Zhou,开州,210288
85089,Guancheng Xian,观城县,觀城縣,1268,1368,Pu Zhou,濮州,210597
85089,Guancheng Xian,观城县,觀城縣,1730,1734,Pu Zhou,濮州,210598
85089,Guancheng Xian,观城县,觀城縣,1369,1729,Dongchang Fu,东昌府,210641
85097,Chaocheng Xian,朝城县,朝城縣,772,905,Wei Zhou,魏州,210283
85098,Wuyang Xian,武阳县,武陽縣,923,923,Xingtang Fu,兴唐府,87771
85098,Wuyang Xian,武阳县,武陽縣,906,922,Wei Zhou,魏州,210283
85099,Chaocheng Xian,朝城县,朝城縣,924,936,Xingtang Fu,兴唐府,87771
85099,Chaocheng Xian,朝城县,朝城縣,937,943,Guangjin Fu,广晋府,87772
85099,Chaocheng Xian,朝城县,朝城縣,938,1005,Chan Zhou,澶州,210287
85100,Chaocheng Xian,朝城县,朝城縣,1735,1911,Caozhou Fu,曹州府,86001
85100,Chaocheng Xian,朝城县,朝城縣,1129,1228,Guangjin Fu,大名府,87774
85100,Chaocheng Xian,朝城县,朝城縣,1106,1128,Kaide Fu,开德府,87831
85100,Chaocheng Xian,朝城县,朝城縣,1268,1368,Pu Zhou,濮州,210597
85100,Chaocheng Xian,朝城县,朝城縣,1730,1734,Pu Zhou,濮州,210598
85100,Chaocheng Xian,朝城县,朝城縣,1369,1729,Dongchang Fu,东昌府,210641
85106,Fan Xian,范县,範縣,1385,1391,Yanzhou Fu,兖州府,86005
85106,Fan Xian,范县,範縣,1374,1384,Jining Fu,济宁府,86026
85106,Fan Xian,范县,範縣,1279,1366,Dongping Lu,东平路,86039
85106,Fan Xian,范县,範縣,1367,1373,Dongping Fu,东平府,212113
85107,Fan Xian,范县,範縣,1735,1911,Caozhou Fu,曹州府,86001
85107,Fan Xian,范县,範縣,1730,1734,Pu Zhou,濮州,210598
85107,Fan Xian,范县,範縣,1392,1729,Dongchang Fu,东昌府,210641
85110,Juye Xian,巨野县,巨野縣,1735,1911,Caozhou Fu,曹州府,86001
85110,Juye Xian,巨野县,巨野縣,1385,1723,Yanzhou Fu,兖州府,86005
85110,Juye Xian,巨野县,巨野縣,1730,1734,Cao Zhou,曹州,86014
85110,Juye Xian,巨野县,巨野縣,1367,1384,Jining Fu,济宁府,86026
85110,Juye Xian,巨野县,巨野縣,1279,1346,Jining Lu,济宁路,210578
85110,Juye Xian,巨野县,巨野縣,1347,1366,Jining Lu,济宁路,210579
85110,Juye Xian,巨野县,巨野縣,1724,1729,Jining Zhou,济宁州,210580
85112,Heze Xian,菏泽县,菏澤縣,1735,1911,Caozhou Fu,曹州府,86001
85119,Chengwu Xian,成武县,成武縣,1368,1384,Jining Fu,济宁府,86026
85119,Chengwu Xian,成武县,成武縣,1265,1367,Cao Zhou,曹州,210626
85120,Chengwu Xian,城武县,城武縣,1735,1911,Caozhou Fu,曹州府,86001
85120,Chengwu Xian,城武县,城武縣,1385,1734,Yanzhou Fu,兖州府,86005
85126,Yuncheng Xian,郓城县,鄆城縣,1735,1911,Caozhou Fu,曹州府,86001
85126,Yuncheng Xian,郓城县,鄆城縣,1385,1723,Yanzhou Fu,兖州府,86005
85126,Yuncheng Xian,郓城县,鄆城縣,1730,1734,Yanzhou Fu,兖州府,86005
85126,Yuncheng Xian,郓城县,鄆城縣,1367,1384,Jining Fu,济宁府,86026
85126,Yuncheng Xian,郓城县,鄆城縣,1279,1346,Jining Lu,济宁路,210578
85126,Yuncheng Xian,郓城县,鄆城縣,1347,1366,Jining Lu,济宁路,210579
85126,Yuncheng Xian,郓城县,鄆城縣,1724,1729,Jining Zhou,济宁州,210580
85127,Cao Xian,曹县,曹縣,1735,1911,Caozhou Fu,曹州府,86001
85127,Cao Xian,曹县,曹縣,1385,1723,Yanzhou Fu,兖州府,86005
85127,Cao Xian,曹县,曹縣,1724,1734,Cao Zhou,曹州,86014
85127,Cao Xian,曹县,曹縣,1371,1384,Jining Fu,济宁府,86026
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1385,1723,Yanzhou Fu,兖州府,86005
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1735,1775,Yanzhou Fu,兖州府,86005
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1776,1911,Jining Zhou,济宁州,86011
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1730,1734,Cao Zhou,曹州,86014
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1367,1384,Jining Fu,济宁府,86026
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1279,1346,Jining Lu,济宁路,210578
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1347,1366,Jining Lu,济宁路,210579
85142,Jiaxiang Xian,嘉祥县,嘉祥縣,1724,1729,Jining Zhou,济宁州,210580
85148,Fangyu Xian,方与县,方與縣,621,741,Xu Zhou,徐州,33439
85148,Fangyu Xian,方与县,方與縣,742,757,Pengcheng Jun,彭城郡,33440
85148,Fangyu Xian,方与县,方與縣,758,761,Xu Zhou,徐州,33441
85149,Yutai Xian,鱼台县,魚台縣,762,808,Xu Zhou,徐州,33441
85150,Yutai Xian,鱼台县,魚台縣,809,981,Xu Zhou,徐州,33441
85151,Yutai Xian,鱼台县,魚台縣,1368,1370,Kaifeng Fu,开封府,84008
85151,Yutai Xian,鱼台县,魚台縣,1385,1755,Yanzhou Fu,兖州府,86005
85151,Yutai Xian,鱼台县,魚台縣,1367,1367,Jining Fu,济宁府,86026
85151,Yutai Xian,鱼台县,魚台縣,1369,1384,Jining Fu,济宁府,86026
85151,Yutai Xian,鱼台县,魚台縣,1279,1346,Jining Lu,济宁路,210578
85151,Yutai Xian,鱼台县,魚台縣,1347,1366,Jining Lu,济宁路,210579
85152,Yutai Xian,鱼台县,魚台縣,1756,1775,Yanzhou Fu,兖州府,86005
85152,Yutai Xian,鱼台县,魚台縣,1776,1911,Jining Zhou,济宁州,86011
85157,Rencheng Xian,任城县,任城縣,1367,1384,Jining Fu,济宁府,86026
85157,Rencheng Xian,任城县,任城縣,1286,1346,Jining Lu,济宁路,210578
85157,Rencheng Xian,任城县,任城縣,1347,1366,Jining Lu,济宁路,210579
85159,Jinxiang Xian,金乡县,金鄉縣,1385,1779,Yanzhou Fu,兖州府,86005
85159,Jinxiang Xian,金乡县,金鄉縣,1780,1911,Jining Zhou,济宁州,86011
85159,Jinxiang Xian,金乡县,金鄉縣,1367,1384,Jining Fu,济宁府,86026
85159,Jinxiang Xian,金乡县,金鄉縣,1279,1346,Jining Lu,济宁路,210578
85159,Jinxiang Xian,金乡县,金鄉縣,1347,1366,Jining Lu,济宁路,210579
85162,Linqing Xian,临清县,臨清縣,923,936,Xingtang Fu,兴唐府,87771
85162,Linqing Xian,临清县,臨清縣,937,947,Guangjin Fu,广晋府,87772
85162,Linqing Xian,临清县,臨清縣,948,1126,Guangjin Fu,大名府,87774
85162,Linqing Xian,临清县,臨清縣,906,922,Wei Zhou,魏州,210283
85163,Linqing Xian,临清县,臨清縣,1127,1128,Guangjin Fu,大名府,87774
85163,Linqing Xian,临清县,臨清縣,1268,1368,Pu Zhou,濮州,210597
85164,Linqing Xian,临清县,臨清縣,1369,1488,Dongchang Fu,东昌府,210641
85173,Wucheng Xian,武城县,武城縣,1776,1911,Linqing Zhou,临清州,86010
85173,Wucheng Xian,武城县,武城縣,1238,1265,Zhending Lu,真定路,210351
85173,Wucheng Xian,武城县,武城縣,1369,1775,Dongchang Fu,东昌府,210641
85173,Wucheng Xian,武城县,武城縣,1270,1367,Gaotang Zhou,高唐州,210643
85183,Yongji Xian,永济县,永濟縣,923,936,Xingtang Fu,兴唐府,87771
85183,Yongji Xian,永济县,永濟縣,937,947,Guangjin Fu,广晋府,87772
85183,Yongji Xian,永济县,永濟縣,948,1071,Guangjin Fu,大名府,87774
85183,Yongji Xian,永济县,永濟縣,772,922,Wei Zhou,魏州,210283
85187,Pingen Xian,平恩县,平恩縣,742,757,Guangping Jun,广平郡,87891
85187,Pingen Xian,平恩县,平恩縣,627,741,Min Zhou,洺州,210297
85187,Pingen Xian,平恩县,平恩縣,758,1125,Min Zhou,洺州,210298
85188,Qiu Xian,丘县,丘縣,1776,1911,Linqing Zhou,临清州,86010
85188,Qiu Xian,丘县,丘縣,1368,1368,Guangping Fu,广平府,210299
85188,Qiu Xian,丘县,丘縣,1369,1775,Dongchang Fu,东昌府,210641
85191,Guantao Xian,馆陶县,館陶縣,1371,1911,Dongchang Fu,东昌府,210641
85193,Liting Xian,历亭县,曆亭縣,1238,1264,Zhending Lu,真定路,210351
85206,Tangyi Xian,堂邑县,堂邑縣,1369,1911,Dongchang Fu,东昌府,210641
85209,Qingping Xian,清平县,清平縣,944,947,Guangjin Fu,广晋府,87772
85209,Qingping Xian,清平县,清平縣,948,1080,Guangjin Fu,大名府,87774
85210,Qingping Xian,清平县,清平縣,1081,1228,Guangjin Fu,大名府,87774
85210,Qingping Xian,清平县,清平縣,1369,1369,Dongchang Fu,东昌府,210641
85210,Qingping Xian,清平县,清平縣,1368,1368,En Zhou,恩州,212110
85211,Qingping Xian,清平县,清平縣,1371,1911,Dongchang Fu,东昌府,210641
85229,Gaoyuan Xian,高苑县,高苑縣,1369,1911,Qingzhou Fu,青州府,86007
85229,Gaoyuan Xian,高苑县,高苑縣,1265,1286,Zilai Lu,淄莱路,210476
85229,Gaoyuan Xian,高苑县,高苑縣,1287,1367,Banyang Lu,般阳路,210477
85229,Gaoyuan Xian,高苑县,高苑縣,1368,1368,Zichuan Zhou,淄川州,210478
85236,Linzi Xian,临淄县,臨淄縣,1367,1911,Qingzhou Fu,青州府,86007
85236,Linzi Xian,临淄县,臨淄縣,1279,1366,Yidu Lu,益都路,86028
85246,Boxingzhou,博兴州,博興州,1367,1368,Qingzhou Fu,青州府,86007
85246,Boxingzhou,博兴州,博興州,1279,1366,Yidu Lu,益都路,86028
85247,Boxing Xian,博兴县,博興縣,1369,1911,Qingzhou Fu,青州府,86007
85259,Lean Xian,乐安县,樂安縣,1367,1911,Qingzhou Fu,青州府,86007
85259,Lean Xian,乐安县,樂安縣,1279,1366,Yidu Lu,益都路,86028
85269,Shouguang Xian,寿光县,壽光縣,1367,1911,Qingzhou Fu,青州府,86007
85269,Shouguang Xian,寿光县,壽光縣,1279,1366,Yidu Lu,益都路,86028
85282,Yidu Xian,益都县,益都縣,1367,1911,Qingzhou Fu,青州府,86007
85282,Yidu Xian,益都县,益都縣,1279,1366,Yidu Lu,益都路,86028
85298,Changle Xian,昌乐县,昌樂縣,1368,1911,Qingzhou Fu,青州府,86007
85322,Anqiu Xian,安丘县,安丘縣,1367,1911,Qingzhou Fu,青州府,86007
85322,Anqiu Xian,安丘县,安丘縣,1279,1366,Yidu Lu,益都路,86028
85367,Boshan Xian,博山县,博山縣,1734,1911,Qingzhou Fu,青州府,86007
85368,Zhucheng Xian,诸城县,諸城縣,1367,1911,Qingzhou Fu,青州府,86007
85368,Zhucheng Xian,诸城县,諸城縣,1279,1366,Yidu Lu,益都路,86028
85374,Huang Xian,黄县,黃縣,1376,1911,Dengzhou Fu,登州府,86009
85374,Huang Xian,黄县,黃縣,1373,1375,Deng Zhou,登州,86031
85374,Huang Xian,黄县,黃縣,1265,1286,Zilai Lu,淄莱路,210476
85374,Huang Xian,黄县,黃縣,1287,1367,Banyang Lu,般阳路,210477
85384,Laiyang Xian,莱阳县,萊陽縣,1376,1911,Dengzhou Fu,登州府,86009
85384,Laiyang Xian,莱阳县,萊陽縣,1373,1375,Lai Zhou,莱州,86029
85384,Laiyang Xian,莱阳县,萊陽縣,1265,1286,Zilai Lu,淄莱路,210476
85384,Laiyang Xian,莱阳县,萊陽縣,1287,1367,Banyang Lu,般阳路,210477
85391,Jiaoshui Xian,胶水县,膠水縣,1376,1388,Laizhou Fu,莱州府,86008
85391,Jiaoshui Xian,胶水县,膠水縣,1373,1375,Lai Zhou,莱州,86029
85391,Jiaoshui Xian,胶水县,膠水縣,1265,1286,Zilai Lu,淄莱路,210476
85391,Jiaoshui Xian,胶水县,膠水縣,1287,1367,Banyang Lu,般阳路,210477
85392,Pingdu Zhou,平度州,平度州,1389,1911,Laizhou Fu,莱州府,86008
85407,Ninghai Zhou,宁海州,寧海州,1376,1911,Dengzhou Fu,登州府,86009
85407,Ninghai Zhou,宁海州,寧海州,1373,1375,Lai Zhou,莱州,86029
85412,Jinghaiwei,靖海卫,靖海衛,1398,1733,Dengzhou Fu,登州府,86009
85413,Dasong Wei,大嵩卫,大嵩衛,1398,1733,Dengzhou Fu,登州府,86009
85414,Chengshanwei,成山卫,成山衛,1398,1733,Dengzhou Fu,登州府,86009
85415,Haiyang Xian,海阳县,海陽縣,1734,1911,Dengzhou Fu,登州府,86009
85416,Rongcheng Xian,荣成县,榮成縣,1734,1911,Dengzhou Fu,登州府,86009
85417,Weihai Wei,威海卫,威海衛,1398,1733,Dengzhou Fu,登州府,86009
85418,Dashan Qianhusuo,大山千户所,大山千戶所,1474,1644,Dengzhou Fu,登州府,86009
85419,Baichiya  Qianhusu,百尺崖千户所,百尺崖千戶所,1474,1644,Dengzhou Fu,登州府,86009
85420,Ningjin  Qianhusuo,宁津千户所,寧津千戶所,1398,1654,Dengzhou Fu,登州府,86009
85421,Haiyang Qianhusuo,海阳千户所,海陽千戶所,1474,1654,Dengzhou Fu,登州府,86009
85422,Jinshan Qianhusuo,金山千户所,金山千戶所,1474,1644,Dengzhou Fu,登州府,86009
85423,Xunshan Qianhusuo,寻山千户所,尋山千戶所,1474,1654,Dengzhou Fu,登州府,86009
85424,Fushan Xian,福山县,福山縣,1376,1911,Dengzhou Fu,登州府,86009
85424,Fushan Xian,福山县,福山縣,1373,1375,Deng Zhou,登州,86031
85424,Fushan Xian,福山县,福山縣,1265,1286,Zilai Lu,淄莱路,210476
85424,Fushan Xian,福山县,福山縣,1287,1367,Banyang Lu,般阳路,210477
85425,Qishan Qianhusuo,奇山千户所,奇山千戶所,1398,1654,Dengzhou Fu,登州府,86009
